sample_ID,ampset_name,barcode,gene,polymerase,pass_fail,size_or_fail_peak1,size_or_fail_peak2,conc_or_fail_peak1,conc_or_fail_peak2
3333,JL03_AMPA,188,DRB1,GoTaq,FAILED,FAILED,FAILED,FAILED,FAILED
4795,JL03_AMPA,201,DRB1,GoTaq,PASSED,11054,16404,20.4939,3.1606000000000001
4659,JL03_AMPA,209,DRB1,GoTaq,PASSED,12018,17193,15.602600000000001,3.8950999999999998
3285,JL03_AMPA,214,DRB1,GoTaq,PASSED,12194,16141,.59470000000000001,11.1897
5387,JL03_AMPA,218,DRB1,GoTaq,PASSED,14387,15878,7.3608000000000002,14.926500000000001
2016,JL03_AMPA,233,DRB1,GoTaq,FAILED,FAILED,FAILED,FAILED,FAILED
5425,JL03_AMPA,245,DRB1,GoTaq,PASSED,11931,16755,19.047799999999999,4.5734000000000004
5563,JL03_AMPA,249,DRB1,GoTaq,PASSED,15965,No second peak,1.1000000000000001,No second peak
4528,JL03_AMPA,252,DRB1,GoTaq,PASSED,12545,16492,5.2767999999999997,3.5642999999999998
2389,JL03_AMPA,259,DRB1,GoTaq,PASSED,11843,14211,.67069999999999996,25.415299999999998
5732,JL03_AMPA,264,DRB1,GoTaq,PASSED,10352,13860,.34200000000000003,33.679699999999997
3399,JL03_AMPA,307,DRB1,GoTaq,PASSED,12281,16930,12.6972,6.1856999999999998
5396,JL03_AMPA,313,DRB1,GoTaq,PASSED,15790,No second peak,.94540000000000002,No second peak
1972,JL03_AMPA,349,DRB1,GoTaq,PASSED,12106,14299,.17460000000000001,12.010400000000001
5468,JL03_AMPA,364,DRB1,GoTaq,PASSED,12194,15000,9.8432999999999993,7.3422000000000001
2396,JL03_AMPA,367,DRB1,GoTaq,PASSED,11054,14913,25.684799999999999,14.576000000000001
5119,JL03_AMPA,380,DRB1,GoTaq,PASSED,10440,15790,40.269300000000001,12.637499999999999
5606,JL03_AMPA,393,DRB1,GoTaq,PASSED,13597,15351,10.2135,13.3354
5711,JL03_AMPA,395,DRB1,GoTaq,PASSED,11492,17106,17.8855,3.3847
2949,JL03_AMPA,396,DRB1,GoTaq,PASSED,15790,No second peak,3.0226999999999999,No second peak
5426,JL03_AMPA,397,DRB1,GoTaq,PASSED,11054,16141,27.643899999999999,7.4718
1034,JL03_AMPA,400,DRB1,GoTaq,PASSED,10966,15088,23.307600000000001,18.004999999999999
5395,JL03_AMPA,402,DRB1,GoTaq,PASSED,10790,14387,.17280000000000001,12.4383
5876,JL03_AMPA,404,DRB1,GoTaq,PASSED,11668,14913,13.472799999999999,4.7878999999999996
4796,JL03_AMPA,407,DRB1,GoTaq,PASSED,10089,15088,39.968600000000002,18.5611
437,JL03_AMPA,408,DRB1,GoTaq,PASSED,11229,16492,21.110099999999999,4.3369
5196,JL03_AMPA,410,DRB1,GoTaq,PASSED,11755,No second peak,3.4398,No second peak
2943,JL03_AMPA,412,DRB1,GoTaq,PASSED,10527,15878,36.725900000000003,11.455500000000001
3276,JL03_AMPA,413,DRB1,GoTaq,PASSED,11492,16316,19.509399999999999,10.6517
3282,JL03_AMPA,416,DRB1,GoTaq,PASSED,11492,14737,17.915199999999999,16.597200000000001
5537,JL03_AMPA,422,DRB1,GoTaq,PASSED,13773,No second peak,18.6311,No second peak
3346,JL03_AMPA,429,DRB1,GoTaq,PASSED,11984,14311,.2147,10.1957
5643,JL03_AMPA,431,DRB1,GoTaq,PASSED,14311,No second peak,20.5623,No second peak
5366,JL03_AMPA,433,DRB1,GoTaq,PASSED,11725,15690,3.2746,2.0754999999999999
5120,JL03_AMPA,437,DRB1,GoTaq,PASSED,10432,15604,29.897600000000001,11.591900000000001
3892,JL03_AMPA,441,DRB1,GoTaq,PASSED,10087,15259,39.258699999999997,16.354099999999999
5237,JL03_AMPA,444,DRB1,GoTaq,PASSED,15087,No second peak,8.9057999999999993,No second peak
2510,JL03_AMPA,446,DRB1,GoTaq,PASSED,12328,15259,11.401199999999999,5.7683
1437,JL03_AMPA,449,DRB1,GoTaq,PASSED,11897,14914,1.3828,21.1191
5369,JL03_AMPA,187,DRB1,GoTaq,PASSED,12194,15088,9.2464999999999993,5.1291000000000002
2996,JL03_AMPA,188,DRB1,GoTaq,PASSED,16404,No second peak,2.3020999999999998,No second peak
5305,JL03_AMPA,201,DRB1,GoTaq,PASSED,10790,14650,21.145299999999999,5.8654000000000002
5671,JL03_AMPA,209,DRB1,GoTaq,PASSED,13422,No second peak,25.6816,No second peak
5514,JL03_AMPA,214,DRB1,GoTaq,PASSED,11755,14211,.73699999999999999,25.784400000000002
992,JL03_AMPA,218,DRB1,GoTaq,PASSED,11755,15264,21.1737,6.5449999999999999
3015,JL03_AMPA,233,DRB1,GoTaq,FAILED,FAILED,FAILED,FAILED,FAILED
2210,JL03_AMPA,245,DRB1,GoTaq,PASSED,12457,No second peak,50.444000000000003,No second peak
1795,JL03_AMPA,249,DRB1,GoTaq,FAILED,FAILED,FAILED,FAILED,FAILED
5996,JL03_AMPA,252,DRB1,GoTaq,PASSED,10346,14052,.18459999999999999,18.978899999999999
1114,JL03_AMPA,259,DRB1,GoTaq,PASSED,12070,17155,11.315300000000001,3.5859000000000001
3013,JL03_AMPA,264,DRB1,GoTaq,PASSED,12156,No second peak,22.740100000000002,No second peak
2864,JL03_AMPA,307,DRB1,GoTaq,PASSED,12415,15949,8.4847999999999999,4.6616
1648,JL03_AMPA,313,DRB1,GoTaq,PASSED,13104,No second peak,.83420000000000005,No second peak
5292,JL03_AMPA,349,DRB1,GoTaq,PASSED,11580,14123,18.341999999999999,19.817
5077,JL03_AMPA,364,DRB1,GoTaq,PASSED,12632,16053,7.3223000000000003,4.8963999999999999
2966,JL03_JL04_AMPB,4,DRB1,Verifi,PASSED,15280,No second peak,2.7437,No second peak
2186,JL03_JL04_AMPB,14,DRB1,Verifi,PASSED,15680,No second peak,9.7711000000000006,No second peak
5225,JL03_JL04_AMPB,18,DRB1,Verifi,PASSED,11441,15120,23.769300000000001,5.2808000000000002
5595,JL03_JL04_AMPB,21,DRB1,Verifi,FAILED,FAILED,FAILED,FAILED,FAILED
5191,JL03_JL04_AMPB,23,DRB1,Verifi,PASSED,13001,15462,9.3465000000000007,6.9630000000000001
5665,JL03_JL04_AMPB,29,DRB1,Verifi,PASSED,16231,No second peak,.37940000000000002,No second peak
5655,JL03_JL04_AMPB,32,DRB1,Verifi,PASSED,16308,No second peak,13.802899999999999,No second peak
3334,JL03_JL04_AMPB,39,DRB1,Verifi,PASSED,12693,16770,14.420999999999999,.89639999999999997
3417,JL03_JL04_AMPB,44,DRB1,Verifi,PASSED,12081,14641,9.4423999999999992,7.8910999999999998
5391,JL03_JL04_AMPB,54,DRB1,Verifi,PASSED,12241,14801,9.6377000000000006,9.0570000000000004
3373,JL03_JL04_AMPB,55,DRB1,Verifi,PASSED,15120,No second peak,4.3494999999999999,No second peak
5467,JL03_JL04_AMPB,60,DRB1,Verifi,FAILED,FAILED,FAILED,FAILED,FAILED
2067,JL03_JL04_AMPB,66,DRB1,Verifi,FAILED,FAILED,FAILED,FAILED,FAILED
3333,JL03_JL04_AMPB,71,DRB1,Verifi,PASSED,12770,No second peak,17.829899999999999,No second peak
2016,JL03_JL04_AMPB,82,DRB1,Verifi,FAILED,FAILED,FAILED,FAILED,FAILED
5563,JL03_JL04_AMPB,85,DRB1,Verifi,PASSED,15154,No second peak,14.122299999999999,No second peak
4528,JL03_JL04_AMPB,88,DRB1,Verifi,FAILED,FAILED,FAILED,FAILED,FAILED
5396,JL03_JL04_AMPB,90,DRB1,Verifi,PASSED,9762,14081,.54810000000000003,23.155899999999999
2949,JL03_JL04_AMPB,91,DRB1,Verifi,PASSED,10401,15920,.48899999999999999,6.5758000000000001
5196,JL03_JL04_AMPB,103,DRB1,Verifi,PASSED,11041,No second peak,41.312600000000003,No second peak
3346,JL03_JL04_AMPB,107,DRB1,Verifi,PASSED,15308,No second peak,9.1113999999999997,No second peak
5366,JL03_JL04_AMPB,112,DRB1,Verifi,FAILED,FAILED,FAILED,FAILED,FAILED
3015,JL03_JL04_AMPB,113,DRB1,Verifi,FAILED,FAILED,FAILED,FAILED,FAILED
1795,JL03_JL04_AMPB,120,DRB1,Verifi,PASSED,12232,16693,26.252500000000001,10.236000000000001
1648,JL03_JL04_AMPB,125,DRB1,Verifi,PASSED,12561,No second peak,4.6102999999999996,No second peak
1513,JL03_JL04_AMPB,129,DRB1,Verifi,FAILED,FAILED,FAILED,FAILED,FAILED
5536,JL03_JL04_AMPB,143,DRB1,Verifi,FAILED,FAILED,FAILED,FAILED,FAILED
4810,JL03_JL04_AMPB,148,DRB1,Verifi,FAILED,FAILED,FAILED,FAILED,FAILED
1435,JL03_JL04_AMPB,149,DRB1,Verifi,PASSED,11693,16462,42.073799999999999,12.601900000000001
1862,JL03_JL04_AMPB,172,DRB1,Verifi,FAILED,FAILED,FAILED,FAILED,FAILED
4329,JL03_JL04_AMPB,175,DRB1,Verifi,PASSED,14847,No second peak,21.623999999999999,No second peak
4689,JL03_JL04_AMPB,185,DRB1,Verifi,PASSED,14693,No second peak,22.2986,No second peak
1472,JL03_JL04_AMPB,187,DRB1,Verifi,FAILED,FAILED,FAILED,FAILED,FAILED
3855,JL03_JL04_AMPB,188,DRB1,Verifi,PASSED,12081,15280,10.0768,3.8576999999999999
1922,JL03_JL04_AMPB,201,DRB1,Verifi,PASSED,11521,16400,35.615000000000002,3.5381999999999998
5826,JL03_JL04_AMPB,209,DRB1,Verifi,PASSED,15280,No second peak,5.1289999999999996,No second peak
4826,JL03_JL04_AMPB,214,DRB1,Verifi,PASSED,12078,16693,27.095400000000001,7.0576999999999996
5825,JL03_JL04_AMPB,218,DRB1,Verifi,FAILED,FAILED,FAILED,FAILED,FAILED
780,JL03_JL04_AMPB,233,DRB1,Verifi,PASSED,12001,16846,36.098799999999997,7.2834000000000003
3981,JL03_JL04_AMPB,245,DRB1,Verifi,FAILED,FAILED,FAILED,FAILED,FAILED
1325,JL03_JL04_AMPB,249,DRB1,Verifi,FAILED,FAILED,FAILED,FAILED,FAILED
3490,JL03_JL04_AMPB,252,DRB1,Verifi,FAILED,FAILED,FAILED,FAILED,FAILED
5137,JL03_JL04_AMPB,259,DRB1,Verifi,FAILED,FAILED,FAILED,FAILED,FAILED
1985,JL03_JL04_AMPB,264,DRB1,Verifi,FAILED,FAILED,FAILED,FAILED,FAILED
699,JL03_JL04_AMPB,307,DRB1,Verifi,FAILED,FAILED,FAILED,FAILED,FAILED
1291,JL03_JL04_AMPB,313,DRB1,Verifi,FAILED,FAILED,FAILED,FAILED,FAILED
2090,JL03_JL04_AMPB,349,DRB1,Verifi,PASSED,13539,No second peak,1.1982999999999999,No second peak
579,JL03_JL04_AMPB,364,DRB1,Verifi,FAILED,FAILED,FAILED,FAILED,FAILED
589,JL03_JL04_AMPB,367,DRB1,Verifi,PASSED,17760,12161,.83020000000000005,17.355899999999998
352,JL03_JL04_AMPB,380,DRB1,Verifi,FAILED,FAILED,FAILED,FAILED,FAILED
1549,JL03_JL04_AMPB,393,DRB1,Verifi,PASSED,12161,No second peak,17.355899999999998,No second peak
2053,JL03_JL04_AMPB,395,DRB1,Verifi,PASSED,11924,15231,26.446400000000001,11.2469
1310,JL03_JL04_AMPB,396,DRB1,Verifi,FAILED,FAILED,FAILED,FAILED,FAILED
2144,JL03_JL04_AMPB,397,DRB1,Verifi,PASSED,14462,18462,22.168099999999999,14.8447
1627,JL03_JL04_AMPB,400,DRB1,Verifi,PASSED,11361,15840,24.086099999999998,8.0314999999999994
2169,JL03_JL04_AMPB,402,DRB1,Verifi,PASSED,13601,18400,31.181799999999999,6.8597000000000001
1917,JL03_JL04_AMPB,404,DRB1,Verifi,FAILED,FAILED,FAILED,FAILED,FAILED
2509,JL03_JL04_AMPB,407,DRB1,Verifi,PASSED,12847,15000,9.5663999999999998,13.9444
2117,JL03_JL04_AMPB,408,DRB1,Verifi,PASSED,13847,No second peak,42.529200000000003,No second peak
4527,JL03_JL04_AMPB,410,DRB1,Verifi,PASSED,13155,15847,8.1671999999999993,4.2367999999999997
351,JL03_JL04_AMPB,412,DRB1,Verifi,PASSED,13921,17040,22.2544,4.5490000000000004
1489,JL03_JL04_AMPB,413,DRB1,Verifi,FAILED,FAILED,FAILED,FAILED,FAILED
2524,JL03_JL04_AMPB,416,DRB1,Verifi,FAILED,FAILED,FAILED,FAILED,FAILED
1962,JL03_JL04_AMPB,422,DRB1,Verifi,PASSED,12770,16693,1.2192000000000001,16.5457
349,JL03_JL04_AMPB,429,DRB1,Verifi,PASSED,13521,No second peak,27.837,No second peak
1871,JL03_JL04_AMPB,431,DRB1,Verifi,PASSED,14001,No second peak,18.6356,No second peak
948,JL03_JL04_AMPB,433,DRB1,Verifi,PASSED,12481,14641,7.5869999999999997,13.337999999999999
2241,JL03_JL04_AMPB,437,DRB1,Verifi,FAILED,FAILED,FAILED,FAILED,FAILED
2477,JL03_JL04_AMPB,441,DRB1,Verifi,PASSED,14308,No second peak,29.020900000000001,No second peak
1716,JL03_JL04_AMPB,444,DRB1,Verifi,PASSED,11539,16385,37.706899999999997,9.4916
337,JL03_JL04_AMPB,446,DRB1,Verifi,PASSED,12924,16462,.39979999999999999,11.871600000000001
2441,JL03_JL04_AMPB,449,DRB1,Verifi,PASSED,13001,15000,5.8897000000000004,14.9628
2068,JL03_JL04_AMPB,4,DRB1,Verifi,PASSED,13441,18000,29.3598,6.8741000000000003
3883,JL03_JL04_AMPB,14,DRB1,Verifi,PASSED,14001,No second peak,25.866299999999999,No second peak
838,JL03_JL04_AMPB,18,DRB1,Verifi,FAILED,FAILED,FAILED,FAILED,FAILED
2189,JL03_JL04_AMPB,21,DRB1,Verifi,PASSED,9524,14081,.61070000000000002,20.664000000000001
2101,JL03_JL04_AMPB,23,DRB1,Verifi,PASSED,12616,16462,.97960000000000003,16.207799999999999
1559,JL03_JL04_AMPB,29,DRB1,Verifi,PASSED,13155,15385,5.8891,10.188000000000001
412,JL03_JL04_AMPB,32,DRB1,Verifi,PASSED,12924,No second peak,13.709899999999999,No second peak
442,JL03_JL04_AMPB,39,DRB1,Verifi,PASSED,12385,16923,14.291399999999999,3.4565000000000001
1483,JL03_JL04_AMPB,44,DRB1,Verifi,PASSED,14847,No second peak,21.912700000000001,No second peak
4177,JL03_JL04_AMPB,54,DRB1,Verifi,FAILED,FAILED,FAILED,FAILED,FAILED
1890,JL03_JL04_AMPB,55,DRB1,Verifi,PASSED,12081,14241,7.6170999999999998,12.6411
1454,JL03_JL04_AMPB,60,DRB1,Verifi,FAILED,FAILED,FAILED,FAILED,FAILED
2051,JL03_JL04_AMPB,66,DRB1,Verifi,PASSED,12321,14481,6.8867000000000003,11.6309
2087,JL03_JL04_AMPB,71,DRB1,Verifi,PASSED,16846,No second peak,8.8087,No second peak
382,JL03_JL04_AMPB,82,DRB1,Verifi,PASSED,14770,No second peak,35.068600000000004,No second peak
1982,JL03_JL04_AMPB,85,DRB1,Verifi,PASSED,11924,16231,22.380500000000001,9.4712999999999994
1462,JL03_JL04_AMPB,88,DRB1,Verifi,FAILED,FAILED,FAILED,FAILED,FAILED
1510,JL03_JL04_AMPB,90,DRB1,Verifi,PASSED,12150,16364,.98450000000000004,13.765599999999999
1978,JL03_JL04_AMPB,91,DRB1,Verifi,PASSED,14877,No second peak,12.4815,No second peak
1471,JL03_JL04_AMPB,103,DRB1,Verifi,PASSED,13059,No second peak,1.7675000000000001,No second peak
3862,JL03_JL04_AMPB,107,DRB1,Verifi,PASSED,15000,No second peak,6.992,No second peak
3896,JL03_JL04_AMPB,112,DRB1,Verifi,PASSED,13388,No second peak,.20150000000000001,No second peak
0,JL03_JL04_AMPB,113,DRB1,,FAILED,FAILED,FAILED,FAILED,FAILED
0,JL03_JL04_AMPB,120,DRB1,,FAILED,FAILED,FAILED,FAILED,FAILED
4329,JL04_AMPA,4,DRB1,GoTaq,PASSED,15786,No second peak,3.6922999999999999,No second peak
4689,JL04_AMPA,14,DRB1,GoTaq,PASSED,16033,No second peak,1.4777,No second peak
1472,JL04_AMPA,18,DRB1,GoTaq,PASSED,12728,No second peak,.62609999999999999,No second peak
3855,JL04_AMPA,21,DRB1,GoTaq,PASSED,12563,No second peak,2.0308000000000002,No second peak
1922,JL04_AMPA,23,DRB1,GoTaq,PASSED,12563,16116,3.6415000000000002,1.8655999999999999
5826,JL04_AMPA,29,DRB1,GoTaq,FAILED,FAILED,FAILED,FAILED,FAILED
4826,JL04_AMPA,32,DRB1,GoTaq,PASSED,12150,16364,3.0333999999999999,.83199999999999996
5825,JL04_AMPA,39,DRB1,GoTaq,PASSED,15372,No second peak,.90859999999999996,No second peak
780,JL04_AMPA,44,DRB1,GoTaq,FAILED,FAILED,FAILED,FAILED,FAILED
3743,JL04_AMPA,54,DRB1,GoTaq,PASSED,11075,16033,27.137599999999999,3.9853000000000001
3981,JL04_AMPA,55,DRB1,GoTaq,FAILED,FAILED,FAILED,FAILED,FAILED
1325,JL04_AMPA,60,DRB1,GoTaq,FAILED,FAILED,FAILED,FAILED,FAILED
3490,JL04_AMPA,66,DRB1,GoTaq,FAILED,FAILED,FAILED,FAILED,FAILED
5137,JL04_AMPA,71,DRB1,GoTaq,FAILED,FAILED,FAILED,FAILED,FAILED
1985,JL04_AMPA,82,DRB1,GoTaq,PASSED,16116,No second peak,1.6141000000000001,No second peak
699,JL04_AMPA,85,DRB1,GoTaq,FAILED,FAILED,FAILED,FAILED,FAILED
1588,JL04_AMPA,88,DRB1,GoTaq,PASSED,11736,16199,10.880800000000001,3.4277000000000002
1329,JL04_AMPA,90,DRB1,GoTaq,PASSED,9115,14877,.18740000000000001,10.571099999999999
1291,JL04_AMPA,91,DRB1,GoTaq,PASSED,12150,No second peak,2.6147999999999998,No second peak
2090,JL04_AMPA,103,DRB1,GoTaq,PASSED,12728,No second peak,3.3481999999999998,No second peak
579,JL04_AMPA,107,DRB1,GoTaq,FAILED,FAILED,FAILED,FAILED,FAILED
589,JL04_AMPA,112,DRB1,GoTaq,PASSED,1150,No second peak,4.5679999999999996,No second peak
352,JL04_AMPA,113,DRB1,GoTaq,FAILED,FAILED,FAILED,FAILED,FAILED
1549,JL04_AMPA,120,DRB1,GoTaq,PASSED,12976,17356,1.4480999999999999,1.1879
5626,JL04_AMPA,125,DRB1,GoTaq,PASSED,11323,15455,8.0928000000000004,1.6741999999999999
2040,JL04_AMPA,129,DRB1,GoTaq,PASSED,11654,16033,9.5457000000000001,5.6460999999999997
2053,JL04_AMPA,143,DRB1,GoTaq,PASSED,11984,15042,3.6680000000000001,1.927
1310,JL04_AMPA,148,DRB1,GoTaq,FAILED,FAILED,FAILED,FAILED,FAILED
2144,JL04_AMPA,149,DRB1,GoTaq,PASSED,14877,No second peak,3.3294999999999999,No second peak
1627,JL04_AMPA,172,DRB1,GoTaq,PASSED,12067,No second peak,2.0379999999999998,No second peak
2169,JL04_AMPA,175,DRB1,GoTaq,PASSED,15538,No second peak,.88629999999999998,No second peak
1917,JL04_AMPA,185,DRB1,GoTaq,PASSED,12893,15372,1.0022,1.3202
2509,JL04_AMPA,187,DRB1,GoTaq,PASSED,12480,No second peak,1.4312,No second peak
2117,JL04_AMPA,188,DRB1,GoTaq,PASSED,15290,No second peak,.83489999999999998,No second peak
4527,JL04_AMPA,201,DRB1,GoTaq,FAILED,FAILED,FAILED,FAILED,FAILED
351,JL04_AMPA,209,DRB1,GoTaq,FAILED,FAILED,FAILED,FAILED,FAILED
1820,JL04_AMPA,214,DRB1,GoTaq,PASSED,12232,15124,1.8819999999999999,1.1439999999999999
1489,JL04_AMPA,218,DRB1,GoTaq,PASSED,15372,No second peak,1.1037999999999999,No second peak
2524,JL04_AMPA,233,DRB1,GoTaq,FAILED,FAILED,FAILED,FAILED,FAILED
1533,JL04_AMPA,245,DRB1,GoTaq,PASSED,12563,16777,2.2677999999999998,.45569999999999999
1962,JL04_AMPA,249,DRB1,GoTaq,PASSED,16777,No second peak,2.3673000000000002,No second peak
2070,JL04_AMPA,252,DRB1,GoTaq,PASSED,11323,15703,10.7715,3.6009000000000002
349,JL04_AMPA,259,DRB1,GoTaq,FAILED,FAILED,FAILED,FAILED,FAILED
441,JL04_AMPA,264,DRB1,GoTaq,PASSED,11819,16364,6.9206000000000003,3.1989999999999998
1871,JL04_AMPA,307,DRB1,GoTaq,PASSED,15951,No second peak,1.6821999999999999,No second peak
948,JL04_AMPA,313,DRB1,GoTaq,PASSED,12728,No second peak,1.399,No second peak
1301,JL04_AMPA,349,DRB1,GoTaq,PASSED,11819,16116,6.3493000000000004,1.5871999999999999
1543,JL04_AMPA,364,DRB1,GoTaq,PASSED,11488,16033,9.2118000000000002,4.4420000000000002
2241,JL04_AMPA,367,DRB1,GoTaq,FAILED,FAILED,FAILED,FAILED,FAILED
2477,JL04_AMPA,380,DRB1,GoTaq,FAILED,FAILED,FAILED,FAILED,FAILED
1716,JL04_AMPA,393,DRB1,GoTaq,FAILED,FAILED,FAILED,FAILED,FAILED
337,JL04_AMPA,395,DRB1,GoTaq,FAILED,FAILED,FAILED,FAILED,FAILED
2441,JL04_AMPA,396,DRB1,GoTaq,FAILED,FAILED,FAILED,FAILED,FAILED
2068,JL04_AMPA,397,DRB1,GoTaq,FAILED,FAILED,FAILED,FAILED,FAILED
3883,JL04_AMPA,400,DRB1,GoTaq,FAILED,FAILED,FAILED,FAILED,FAILED
838,JL04_AMPA,402,DRB1,GoTaq,FAILED,FAILED,FAILED,FAILED,FAILED
1474,JL04_AMPA,404,DRB1,GoTaq,PASSED,11241,No second peak,4.6806999999999999,No second peak
2189,JL04_AMPA,407,DRB1,GoTaq,PASSED,15868,No second peak,2.6833999999999998,No second peak
2101,JL04_AMPA,408,DRB1,GoTaq,PASSED,16612,No second peak,1.6094999999999999,No second peak
1559,JL04_AMPA,410,DRB1,GoTaq,FAILED,FAILED,FAILED,FAILED,FAILED
385,JL04_AMPA,412,DRB1,GoTaq,PASSED,11654,15786,6.7614999999999998,4.1142000000000003
412,JL04_AMPA,413,DRB1,GoTaq,FAILED,FAILED,FAILED,FAILED,FAILED
442,JL04_AMPA,416,DRB1,GoTaq,PASSED,11654,15786,2.3435000000000001,1.1094999999999999
1483,JL04_AMPA,422,DRB1,GoTaq,PASSED,14959,No second peak,1.9622999999999999,No second peak
4177,JL04_AMPA,429,DRB1,GoTaq,FAILED,FAILED,FAILED,FAILED,FAILED
1890,JL04_AMPA,431,DRB1,GoTaq,PASSED,12728,No second peak,2.3115999999999999,No second peak
1454,JL04_AMPA,433,DRB1,GoTaq,FAILED,FAILED,FAILED,FAILED,FAILED
2051,JL04_AMPA,437,DRB1,GoTaq,FAILED,FAILED,FAILED,FAILED,FAILED
2087,JL04_AMPA,441,DRB1,GoTaq,PASSED,16529,No second peak,1.0263,No second peak
382,JL04_AMPA,444,DRB1,GoTaq,FAILED,FAILED,FAILED,FAILED,FAILED
1982,JL04_AMPA,446,DRB1,GoTaq,PASSED,12067,15207,3.1490999999999998,1.3976999999999999
1867,JL04_AMPA,449,DRB1,GoTaq,PASSED,10827,16199,15.6624,3.7370999999999999
1462,JL04_AMPA,125,DRB1,GoTaq,PASSED,14959,16860,1.1988000000000001,1.7175
1510,JL04_AMPA,129,DRB1,GoTaq,PASSED,16612,No second peak,2.9291999999999998,No second peak
1978,JL04_AMPA,143,DRB1,GoTaq,FAILED,FAILED,FAILED,FAILED,FAILED
1330,JL04_AMPA,148,DRB1,GoTaq,PASSED,14959,No second peak,12.709899999999999,No second peak
1675,JL04_AMPA,149,DRB1,GoTaq,PASSED,11819,16199,4.0951000000000004,1.2565999999999999
1471,JL04_AMPA,172,DRB1,GoTaq,FAILED,FAILED,FAILED,FAILED,FAILED
2031,JL04_AMPA,175,DRB1,GoTaq,PASSED,11984,No second peak,6.5537999999999998,No second peak
3862,JL04_AMPA,185,DRB1,GoTaq,FAILED,FAILED,FAILED,FAILED,FAILED
3896,JL04_AMPA,187,DRB1,GoTaq,PASSED,12893,15538,2.1667999999999998,1.8560000000000001
2120,JL04_AMPA,188,DRB1,GoTaq,PASSED,12480,16033,2.3292000000000002,1.2858000000000001
4585,JL04_AMPA,201,DRB1,GoTaq,PASSED,12397,No second peak,1.0330999999999999,No second peak
4612,JL04_AMPA,209,DRB1,GoTaq,PASSED,12150,16447,7.0488999999999997,3.4569000000000001
3738,JL04_AMPA,214,DRB1,GoTaq,PASSED,12150,16447,4.1691000000000003,1.8871
3907,JL04_AMPA,218,DRB1,GoTaq,PASSED,12645,No second peak,1.9308000000000001,No second peak
6034,JL04_AMPA,233,DRB1,GoTaq,FAILED,FAILED,FAILED,FAILED,FAILED
710,JL04_AMPA,245,DRB1,GoTaq,FAILED,FAILED,FAILED,FAILED,FAILED
2120,JL04_JL05_AMPB,4,DRB1,Verifi,PASSED,12016,No second peak,18.4069,No second peak
4585,JL04_JL05_AMPB,14,DRB1,Verifi,PASSED,13024,15349,7.2081999999999997,7.8806000000000003
4612,JL04_JL05_AMPB,18,DRB1,Verifi,PASSED,11861,16357,23.6675,6.5155000000000003
3738,JL04_JL05_AMPB,21,DRB1,Verifi,PASSED,11861,No second peak,17.203199999999999,No second peak
3907,JL04_JL05_AMPB,23,DRB1,Verifi,PASSED,12714,15349,5.2648000000000001,4.2754000000000003
6034,JL04_JL05_AMPB,29,DRB1,Verifi,PASSED,14419,No second peak,12.7988,No second peak
710,JL04_JL05_AMPB,32,DRB1,Verifi,PASSED,14884,No second peak,7.7157,No second peak
3904,JL04_JL05_AMPB,39,DRB1,34,FAILED,FAILED,8.6699000000000002,12636,
4046,JL04_JL05_AMPB,44,DRB1,34,FAILED,FAILED,1.9513,16977,
724,JL04_JL05_AMPB,54,DRB1,Verifi,PASSED,12791,17907,43.915100000000002,8.8109999999999999
5322,JL04_JL05_AMPB,55,DRB1,Verifi,PASSED,13412,16977,25.041499999999999,4.3731
3775,JL04_JL05_AMPB,60,DRB1,Verifi,FAILED,Failed,FAILED,FAILED,FAILED
5224,JL04_JL05_AMPB,66,DRB1,Verifi,FAILED,Failed,FAILED,FAILED,FAILED
5614,JL04_JL05_AMPB,71,DRB1,Verifi,PASSED,12559,No second peak,8.5092999999999996,No second peak
3495,JL04_JL05_AMPB,82,DRB1,Verifi,PASSED,12094,No second peak,18.0943,No second peak
2965,JL04_JL05_AMPB,85,DRB1,Verifi,PASSED,15117,No second peak,10.726699999999999,No second peak
3908,JL04_JL05_AMPB,88,DRB1,Verifi,FAILED,Failed,FAILED,FAILED,FAILED
2454,JL04_JL05_AMPB,90,DRB1,Verifi,PASSED,14652,18682,11.480600000000001,4.0313999999999997
1364,JL04_JL05_AMPB,91,DRB1,Verifi,PASSED,13412,No second peak,.4698,No second peak
952,JL04_JL05_AMPB,103,DRB1,Verifi,FAILED,Failed,FAILED,FAILED,FAILED
2710,JL04_JL05_AMPB,107,DRB1,Verifi,PASSED,12016,16589,12.815,4.4028
1380,JL04_JL05_AMPB,112,DRB1,Verifi,PASSED,15892,No second peak,.82750000000000001,No second peak
970,JL04_JL05_AMPB,113,DRB1,Verifi,PASSED,13489,No second peak,.50980000000000003,No second peak
3403,JL04_JL05_AMPB,120,DRB1,Verifi,PASSED,14345,No second peak,14.4472,No second peak
2993,JL04_JL05_AMPB,125,DRB1,Verifi,PASSED,12559,16977,10.060600000000001,1.8121
994,JL04_JL05_AMPB,129,DRB1,Verifi,FAILED,FAILED (nothingin tube),FAILED,FAILED,FAILED
3822,JL04_JL05_AMPB,143,DRB1,Verifi,PASSED,12326,14807,11.510400000000001,10.5122
3794,JL04_JL05_AMPB,148,DRB1,Verifi,FAILED,FAILED,FAILED,FAILED,FAILED
